Subclass,Order,Family,Genus,Species,Genus_species,GenusSpaceSpecies,area_sqkm,Endemic_lessthan149246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Hypogaleus,hyugaensis,Hypogaleus_hyugaensis,Hypogaleus hyugaensis,1343706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Iago,garricki,Iago_garricki,Iago garricki,130249,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Iago,gopalakrishnani,Iago_gopalakrishnani,Iago gopalakrishnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Iago,omanensis,Iago_omanensis,Iago omanensis,499064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,albipinnis,Mustelus_albipinnis,Mustelus albipinnis,26456,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,andamanensis,Mustelus_andamanensis,Mustelus andamanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,antarcticus,Mustelus_antarcticus,Mustelus antarcticus,552174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,asterias,Mustelus_asterias,Mustelus asterias,1424993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,californicus,Mustelus_californicus,Mustelus californicus,127774,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,canis,Mustelus_canis,Mustelus canis,2679550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,dorsalis,Mustelus_dorsalis,Mustelus dorsalis,123859,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,fasciatus,Mustelus_fasciatus,Mustelus fasciatus,460526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,griseus,Mustelus_griseus,Mustelus griseus,1609014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,henlei,Mustelus_henlei,Mustelus henlei,399833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,higmani,Mustelus_higmani,Mustelus higmani,1370867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,lenticulatus,Mustelus_lenticulatus,Mustelus lenticulatus,222043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,lunulatus,Mustelus_lunulatus,Mustelus lunulatus,217925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,manazo,Mustelus_manazo,Mustelus manazo,2029405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,mangalorensis,Mustelus_mangalorensis,Mustelus mangalorensis,2029405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,mento,Mustelus_mento,Mustelus mento,28046,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,minicanis,Mustelus_minicanis,Mustelus minicanis,16667,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,mosis,Mustelus_mosis,Mustelus mosis,762685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,mustelus,Mustelus_mustelus,Mustelus mustelus,1701126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,norrisi,Mustelus_norrisi,Mustelus norrisi,984553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,palumbes,Mustelus_palumbes,Mustelus palumbes,295046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,punctulatus,Mustelus_punctulatus,Mustelus punctulatus,657778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,ravidus,Mustelus_ravidus,Mustelus ravidus,108760,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,schmitti,Mustelus_schmitti,Mustelus schmitti,978956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,sinusmexicanus,Mustelus_sinusmexicanus,Mustelus sinusmexicanus,230910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,stevensi,Mustelus_stevensi,Mustelus stevensi,87848,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,walkeri,Mustelus_walkeri,Mustelus walkeri,49237,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,whitneyi,Mustelus_whitneyi,Mustelus whitneyi,64390,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Mustelus,widodoi,Mustelus_widodoi,Mustelus widodoi,19688,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Scylliogaleus,quecketti,Scylliogaleus_quecketti,Scylliogaleus quecketti,7247,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Triakis,acutipinna,Triakis_acutipinna,Triakis acutipinna,4835,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Triakis,maculata,Triakis_maculata,Triakis maculata,69461,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Triakis,megalopterus,Triakis_megalopterus,Triakis megalopterus,11226,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Triakis,scyllium,Triakis_scyllium,Triakis scyllium,844340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Triakidae,Triakis,semifasciata,Triakis_semifasciata,Triakis semifasciata,112552,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Chaenogaleus,macrostoma,Chaenogaleus_macrostoma,Chaenogaleus macrostoma,2282531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Hemigaleus,australiensis,Hemigaleus_australiensis,Hemigaleus australiensis,992186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Hemigaleus,microstoma,Hemigaleus_microstoma,Hemigaleus microstoma,2021479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Hemipristis,elongata,Hemipristis_elongata,Hemipristis elongata,5407574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Paragaleus,leucolomatus,Paragaleus_leucolomatus,Paragaleus leucolomatus,21081,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Paragaleus,pectoralis,Paragaleus_pectoralis,Paragaleus pectoralis,272754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Paragaleus,randalli,Paragaleus_randalli,Paragaleus randalli,238975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Hemigaleidae,Paragaleus,tengi,Paragaleus_tengi,Paragaleus tengi,135468,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,acronotus,Carcharhinus_acronotus,Carcharhinus acronotus,796394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,albimarginatus,Carcharhinus_albimarginatus,Carcharhinus albimarginatus,3878961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,altimus,Carcharhinus_altimus,Carcharhinus altimus,3632241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchoides,Carcharhinus_amblyrhynchoides,Carcharhinus amblyrhynchoides,3013961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,5939688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,amboinensis,Carcharhinus_amboinensis,Carcharhinus amboinensis,4128514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,borneensis,Carcharhinus_borneensis,Carcharhinus borneensis,656961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,brachyurus,Carcharhinus_brachyurus,Carcharhinus brachyurus,3017727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,brevipinna,Carcharhinus_brevipinna,Carcharhinus brevipinna,6230596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,cautus,Carcharhinus_cautus,Carcharhinus cautus,388091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,cerdale,Carcharhinus_cerdale,Carcharhinus cerdale,76644,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,coatesi,Carcharhinus_coatesi,Carcharhinus coatesi,1467009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,dussumieri,Carcharhinus_dussumieri,Carcharhinus dussumieri,532892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,falciformis,Carcharhinus_falciformis,Carcharhinus falciformis,173881104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,fitzroyensis,Carcharhinus_fitzroyensis,Carcharhinus fitzroyensis,603398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,galapagensis,Carcharhinus_galapagensis,Carcharhinus galapagensis,5785402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,hemiodon,Carcharhinus_hemiodon,Carcharhinus hemiodon,1572166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,humani,Carcharhinus_humani,Carcharhinus humani,140843,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,isodon,Carcharhinus_isodon,Carcharhinus isodon,194517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,leiodon,Carcharhinus_leiodon,Carcharhinus leiodon,39175,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,leucas,Carcharhinus_leucas,Carcharhinus leucas,9018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,limbatus,Carcharhinus_limbatus,Carcharhinus limbatus,9993934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,longimanus,Carcharhinus_longimanus,Carcharhinus longimanus,200946268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,macloti,Carcharhinus_macloti,Carcharhinus macloti,5893444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,melanopterus,Carcharhinus_melanopterus,Carcharhinus melanopterus,5899763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,obsoletus,Carcharhinus_obsoletus,Carcharhinus obsoletus,365369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,obscurus,Carcharhinus_obscurus,Carcharhinus obscurus,10491645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,perezi,Carcharhinus_perezi,Carcharhinus perezi,2311031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,Carcharhinus_plumbeus,Carcharhinus plumbeus,8381722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,porosus,Carcharhinus_porosus,Carcharhinus porosus,1287431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,sealei,Carcharhinus_sealei,Carcharhinus sealei,1074286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,signatus,Carcharhinus_signatus,Carcharhinus signatus,3259790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,sorrah,Carcharhinus_sorrah,Carcharhinus sorrah,6057285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,tilstoni,Carcharhinus_tilstoni,Carcharhinus tilstoni,1284721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Carcharhinus,tjutjot,Carcharhinus_tjutjot,Carcharhinus tjutjot,1390955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Galeocerdidae,Galeocerdo,cuvier,Galeocerdo_cuvier,Galeocerdo cuvier,14996553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Glyphis,gangeticus,Glyphis_gangeticus,Glyphis gangeticus,107891,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Glyphis,garricki,Glyphis_garricki,Glyphis garricki,130952,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Glyphis,glyphis,Glyphis_glyphis,Glyphis glyphis,130952,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Isogomphodon,oxyrhynchus,Isogomphodon_oxyrhynchus,Isogomphodon oxyrhynchus,188330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Lamiopsis,temminckii,Lamiopsis_temminckii,Lamiopsis temminckii,286034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Lamiopsis,tephrodes,Lamiopsis_tephrodes,Lamiopsis tephrodes,1187564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Loxodon,macrorhinus,Loxodon_macrorhinus,Loxodon macrorhinus,5219691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Nasolamia,velox,Nasolamia_velox,Nasolamia velox,316784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Negaprion,acutidens,Negaprion_acutidens,Negaprion acutidens,5391903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Negaprion,brevirostris,Negaprion_brevirostris,Negaprion brevirostris,2165487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Prionace,glauca,Prionace_glauca,Prionace glauca,281728546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,acutus,Rhizoprionodon_acutus,Rhizoprionodon acutus,7178978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,lalandii,Rhizoprionodon_lalandii,Rhizoprionodon lalandii,626530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,longurio,Rhizoprionodon_longurio,Rhizoprionodon longurio,58558,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,oligolinx,Rhizoprionodon_oligolinx,Rhizoprionodon oligolinx,1361781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,porosus,Rhizoprionodon_porosus,Rhizoprionodon porosus,1790584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,taylori,Rhizoprionodon_taylori,Rhizoprionodon taylori,1365055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,terraenovae,Rhizoprionodon_terraenovae,Rhizoprionodon terraenovae,1243072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Scoliodon,laticaudus,Scoliodon_laticaudus,Scoliodon laticaudus,313882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Scoliodon,macrorhynchos,Scoliodon_macrorhynchos,Scoliodon macrorhynchos,1948668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Carcharhinidae,Triaenodon,obesus,Triaenodon_obesus,Triaenodon obesus,7786146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Eusphyra,blochii,Eusphyra_blochii,Eusphyra blochii,863991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,alleni,Sphyrna_alleni,Sphyrna alleni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,corona,Sphyrna_corona,Sphyrna corona,188251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,gilberti,Sphyrna_gilberti,Sphyrna gilberti,188251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,lewini,Sphyrna_lewini,Sphyrna lewini,31396804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,media,Sphyrna_media,Sphyrna media,1036416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,mokarran,Sphyrna_mokarran,Sphyrna mokarran,31445766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,tiburo,Sphyrna_tiburo,Sphyrna tiburo,1879058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,tudes,Sphyrna_tudes,Sphyrna tudes,720095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shark,Carcharhiniformes,Sphyrnidae,Sphyrna,zygaena,Sphyrna_zygaena,Sphyrna zygaena,17880726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Platyrhinidae,Platyrhina,hyugaensis,Platyrhina_hyugaensis,Platyrhina hyugaensis,5633,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Platyrhinidae,Platyrhina,psomadakisi,Platyrhina_psomadakisi,Platyrhina psomadakisi,75032,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Platyrhinidae,Platyrhina,sinensis,Platyrhina_sinensis,Platyrhina sinensis,33700,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Platyrhinidae,Platyrhina,tangi,Platyrhina_tangi,Platyrhina tangi,732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Platyrhinidae,Platyrhinoidis,triseriata,Platyrhinoidis_triseriata,Platyrhinoidis triseriata,33858,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Benthobatis,kreffti,Benthobatis_kreffti,Benthobatis kreffti,6055,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Benthobatis,marcida,Benthobatis_marcida,Benthobatis marcida,101771,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Benthobatis,moresbyi,Benthobatis_moresbyi,Benthobatis moresbyi,18036,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Benthobatis,yangi,Benthobatis_yangi,Benthobatis yangi,125,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Diplobatis,colombiensis,Diplobatis_colombiensis,Diplobatis colombiensis,8989,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Diplobatis,guamachensis,Diplobatis_guamachensis,Diplobatis guamachensis,52445,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Diplobatis,ommata,Diplobatis_ommata,Diplobatis ommata,117169,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Diplobatis,picta,Diplobatis_picta,Diplobatis picta,469513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Discopyge,castelloi,Discopyge_castelloi,Discopyge castelloi,14199,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Discopyge,tschudii,Discopyge_tschudii,Discopyge tschudii,914762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,atzi,Narcine_atzi,Narcine atzi,57515,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,baliensis,Narcine_baliensis,Narcine baliensis,8918,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,bancroftii,Narcine_bancroftii,Narcine bancroftii,578073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,brasiliensis,Narcine_brasiliensis,Narcine brasiliensis,184226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,brevilabiata,Narcine_brevilabiata,Narcine brevilabiata,248672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,entemedor,Narcine_entemedor,Narcine entemedor,160104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,insolita,Narcine_insolita,Narcine insolita,6,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,leoparda,Narcine_leoparda,Narcine leoparda,6316,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ray,Torpediniformes,Narcinidae,Narcine,lingula,Narcine_lingula,Narcine lingula,285502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
